"","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"4424",182,"expletive_test","63","14","filler","pos","adj","TO","A","INF14","Italian","L2"
"4425",182,"expletive_test","61","2","filler","neg","adj","TO","A","INF2","Italian","L2"
"4426",182,"expletive_test","39","1","test","neg","pej","AO","A","IPN1","Italian","L2"
"4427",182,"expletive_test","69","12","filler","neg","adj","AO","A","INF12","Italian","L2"
"4428",182,"expletive_test","53","1","test","pos","adj","AO","A","IAP1","Italian","L2"
"4429",182,"expletive_test","61","2","test","pos","adj","NEU","A","IAP2","Italian","L2"
"4430",182,"expletive_test","59","21","filler","pos","adj","AO","A","INF21","Italian","L2"
"4431",182,"expletive_test","55","6","test","neg","pej","TO","A","IPN6","Italian","L2"
"4432",182,"expletive_test","59","2","test","neg","pej","NEU","A","IPN2","Italian","L2"
"4433",182,"expletive_test","66","24","filler","pos","adj","AO","A","INF24","Italian","L2"
"4434",182,"expletive_test","39","9","filler","neg","adj","AO","A","INF9","Italian","L2"
"4435",182,"expletive_test","56","5","test","neg","pej","NEU","A","IPN5","Italian","L2"
"4436",182,"expletive_test","62","4","test","pos","adj","AO","A","IAP4","Italian","L2"
"4437",182,"expletive_test","61","13","filler","pos","adj","TO","A","INF13","Italian","L2"
"4438",182,"expletive_test","42","1","test","pos","pej","AO","A","IPP1","Italian","L2"
"4439",182,"expletive_test","61","9","test","pos","pej","TO","A","IPP9","Italian","L2"
"4440",182,"expletive_test","60","8","test","neg","adj","NEU","A","IAN8","Italian","L2"
"4441",15,"expletive_test","99","3","test","neg","adj","NEU","A","IAN3","Italian","L2"
"4442",15,"expletive_test","9","2","test","pos","adj","AO","A","IAP2","Italian","L2"
"4443",15,"expletive_test","11","12","filler","neg","adj","AO","A","INF12","Italian","L2"
"4444",15,"expletive_test","99","2","test","pos","pej","AO","A","IPP2","Italian","L2"
"4445",15,"expletive_test","95","5","test","pos","adj","AO","A","IAP5","Italian","L2"
"4446",15,"expletive_test","99","14","filler","pos","adj","TO","A","INF14","Italian","L2"
"4447",15,"expletive_test","17","1","test","neg","pej","TO","A","IPN1","Italian","L2"
"4448",15,"expletive_test","89","11","filler","neg","adj","AO","A","INF11","Italian","L2"
"4449",15,"expletive_test","99","9","test","neg","pej","NEU","A","IPN9","Italian","L2"
"4450",15,"expletive_test","21","10","filler","neg","adj","AO","A","INF10","Italian","L2"
"4451",15,"expletive_test","24","3","test","neg","pej","NEU","A","IPN3","Italian","L2"
"4452",15,"expletive_test","98","13","filler","pos","adj","TO","A","INF13","Italian","L2"
"4453",15,"expletive_test","10","9","test","neg","adj","NEU","A","IAN9","Italian","L2"
"4454",15,"expletive_test","13","5","test","pos","pej","AO","A","IPP5","Italian","L2"
"4455",15,"expletive_test","18","6","test","pos","adj","NEU","A","IAP6","Italian","L2"
"4456",15,"expletive_test","98","7","test","neg","pej","TO","A","IPN7","Italian","L2"
"4457",15,"expletive_test","88","7","filler","neg","adj","AO","A","INF7","Italian","L2"
"4458",15,"expletive_test","13","6","test","pos","pej","NEU","A","IPP6","Italian","L2"
"4459",15,"expletive_test","24","6","filler","neg","adj","TO","A","INF6","Italian","L2"
"4460",15,"expletive_test","19","22","filler","pos","adj","AO","A","INF22","Italian","L2"
"4461",15,"expletive_test","95","5","test","neg","pej","AO","A","IPN5","Italian","L2"
"4462",15,"expletive_test","99","2","test","neg","adj","AO","A","IAN2","Italian","L2"
"4463",15,"expletive_test","95","24","filler","pos","adj","AO","A","INF24","Italian","L2"
"4464",15,"expletive_test","83","16","filler","pos","adj","TO","A","INF16","Italian","L2"
"4465",15,"expletive_test","20","1","test","pos","pej","TO","A","IPP1","Italian","L2"
"4466",15,"expletive_test","99","4","filler","neg","adj","TO","A","INF4","Italian","L2"
"4467",15,"expletive_test","99","21","filler","pos","adj","AO","A","INF21","Italian","L2"
"4468",15,"expletive_test","99","9","test","pos","pej","NEU","A","IPP9","Italian","L2"
"4469",15,"expletive_test","6","4","test","neg","pej","TO","A","IPN4","Italian","L2"
"4470",15,"expletive_test","15","2","test","neg","pej","AO","A","IPN2","Italian","L2"
"4471",15,"expletive_test","99","20","filler","pos","adj","AO","A","INF20","Italian","L2"
"4472",15,"expletive_test","99","17","filler","pos","adj","TO","A","INF17","Italian","L2"
"4473",15,"expletive_test","27","19","filler","pos","adj","AO","A","INF19","Italian","L2"
"4474",15,"expletive_test","25","8","test","neg","adj","AO","A","IAN8","Italian","L2"
"4475",15,"expletive_test","79","23","filler","pos","adj","AO","A","INF23","Italian","L2"
"4476",15,"expletive_test","87","7","test","pos","pej","TO","A","IPP7","Italian","L2"
"4477",15,"expletive_test","23","3","test","pos","pej","NEU","A","IPP3","Italian","L2"
"4478",15,"expletive_test","21","1","filler","neg","adj","TO","A","ITN1","Italian","L2"
"4479",15,"expletive_test","79","8","test","pos","adj","AO","A","IAP8","Italian","L2"
"4480",15,"expletive_test","80","4","test","pos","pej","TO","A","IPP4","Italian","L2"
"4481",15,"expletive_test","89","8","filler","neg","adj","AO","A","INF8","Italian","L2"
"4482",15,"expletive_test","35","3","test","pos","adj","NEU","A","IAP3","Italian","L2"
"4483",15,"expletive_test","89","5","test","neg","adj","AO","A","IAN5","Italian","L2"
"4484",15,"expletive_test","89","7","test","neg","adj","TO","A","IAN7","Italian","L2"
"4485",15,"expletive_test","99","8","test","neg","pej","AO","A","IPN8","Italian","L2"
"4486",15,"expletive_test","26","15","filler","pos","adj","TO","A","INF15","Italian","L2"
"4487",15,"expletive_test","99","3","filler","neg","adj","TO","A","INF3","Italian","L2"
"4488",15,"expletive_test","18","5","filler","neg","adj","TO","A","INF5","Italian","L2"
"4489",15,"expletive_test","60","9","filler","neg","adj","AO","A","INF9","Italian","L2"
"4490",15,"expletive_test","9","8","test","pos","pej","AO","A","IPP8","Italian","L2"
"4491",15,"expletive_test","2","4","test","pos","adj","TO","A","IAP4","Italian","L2"
"4492",15,"expletive_test","7","1","test","pos","adj","TO","A","IAP1","Italian","L2"
"4493",15,"expletive_test","99","7","test","pos","adj","TO","A","IAP7","Italian","L2"
"4494",15,"expletive_test","20","2","filler","neg","adj","TO","A","INF2","Italian","L2"
"4495",15,"expletive_test","18","6","test","neg","adj","NEU","A","IAN6","Italian","L2"
"4496",15,"expletive_test","17","1","test","neg","adj","TO","A","IAN1","Italian","L2"
"4497",15,"expletive_test","99","9","test","pos","adj","NEU","A","IAP9","Italian","L2"
"4498",15,"expletive_test","12","18","filler","pos","adj","TO","A","INF18","Italian","L2"
"4499",15,"expletive_test","24","4","test","neg","adj","TO","A","IAN4","Italian","L2"
"4500",15,"expletive_test","99","6","test","neg","pej","NEU","A","IPN6","Italian","L2"
"4501",101,"expletive_test","99","13","filler","pos","adj","TO","C","INF13","Italian","L2"
"4502",101,"expletive_test","0","2","test","neg","pej","AO","C","IPN2","Italian","L2"
"4503",101,"expletive_test","99","7","test","pos","pej","TO","C","IPP7","Italian","L2"
"4504",101,"expletive_test","49","2","test","pos","pej","AO","C","IPP2","Italian","L2"
"4505",101,"expletive_test","99","18","filler","pos","adj","TO","C","INF18","Italian","L2"
"4506",101,"expletive_test","22","5","test","neg","adj","AO","C","IAN5","Italian","L2"
"4507",101,"expletive_test","21","2","filler","neg","adj","TO","C","INF2","Italian","L2"
"4508",101,"expletive_test","0","3","test","neg","adj","NEU","C","IAN3","Italian","L2"
"4509",101,"expletive_test","67","24","filler","pos","adj","AO","C","INF24","Italian","L2"
"4510",101,"expletive_test","0","2","test","neg","adj","AO","C","IAN2","Italian","L2"
"4511",101,"expletive_test","24","9","test","neg","pej","NEU","C","IPN9","Italian","L2"
"4512",101,"expletive_test","99","3","test","pos","pej","NEU","C","IPP3","Italian","L2"
"4513",101,"expletive_test","54","4","test","pos","adj","TO","C","IAP4","Italian","L2"
"4514",101,"expletive_test","21","11","filler","neg","adj","AO","C","INF11","Italian","L2"
"4515",101,"expletive_test","99","17","filler","pos","adj","TO","C","INF17","Italian","L2"
"4516",101,"expletive_test","0","4","test","neg","pej","TO","C","IPN4","Italian","L2"
"4517",101,"expletive_test","30","9","test","neg","adj","NEU","C","IAN9","Italian","L2"
"4518",101,"expletive_test","28","1","filler","neg","adj","TO","C","ITN1","Italian","L2"
"4519",101,"expletive_test","38","6","test","neg","pej","NEU","C","IPN6","Italian","L2"
"4520",101,"expletive_test","33","12","filler","neg","adj","AO","C","INF12","Italian","L2"
"4521",101,"expletive_test","22","4","test","neg","adj","TO","C","IAN4","Italian","L2"
"4522",101,"expletive_test","62","9","filler","neg","adj","AO","C","INF9","Italian","L2"
"4523",101,"expletive_test","97","9","test","pos","pej","NEU","C","IPP9","Italian","L2"
"4524",101,"expletive_test","93","19","filler","pos","adj","AO","C","INF19","Italian","L2"
"4525",101,"expletive_test","99","21","filler","pos","adj","AO","C","INF21","Italian","L2"
"4526",101,"expletive_test","24","22","filler","pos","adj","AO","C","INF22","Italian","L2"
"4527",101,"expletive_test","12","4","filler","neg","adj","TO","C","INF4","Italian","L2"
"4528",101,"expletive_test","78","16","filler","pos","adj","TO","C","INF16","Italian","L2"
"4529",101,"expletive_test","33","8","test","pos","adj","AO","C","IAP8","Italian","L2"
"4530",101,"expletive_test","13","6","filler","neg","adj","TO","C","INF6","Italian","L2"
"4531",101,"expletive_test","36","1","test","pos","adj","TO","C","IAP1","Italian","L2"
"4532",101,"expletive_test","0","8","test","neg","adj","AO","C","IAN8","Italian","L2"
"4533",101,"expletive_test","0","5","filler","neg","adj","TO","C","INF5","Italian","L2"
"4534",101,"expletive_test","84","6","test","pos","pej","NEU","C","IPP6","Italian","L2"
"4535",101,"expletive_test","99","5","test","pos","adj","AO","C","IAP5","Italian","L2"
"4536",101,"expletive_test","0","1","test","neg","pej","TO","C","IPN1","Italian","L2"
"4537",101,"expletive_test","0","8","test","neg","pej","AO","C","IPN8","Italian","L2"
"4538",101,"expletive_test","79","7","test","pos","adj","TO","C","IAP7","Italian","L2"
"4539",101,"expletive_test","0","7","test","neg","pej","TO","C","IPN7","Italian","L2"
"4540",101,"expletive_test","0","5","test","neg","pej","AO","C","IPN5","Italian","L2"
"4541",101,"expletive_test","0","8","filler","neg","adj","AO","C","INF8","Italian","L2"
"4542",101,"expletive_test","0","3","test","neg","pej","NEU","C","IPN3","Italian","L2"
"4543",101,"expletive_test","70","1","test","neg","adj","TO","C","IAN1","Italian","L2"
"4544",101,"expletive_test","81","4","test","pos","pej","TO","C","IPP4","Italian","L2"
"4545",101,"expletive_test","26","6","test","neg","adj","NEU","C","IAN6","Italian","L2"
"4546",101,"expletive_test","91","5","test","pos","pej","AO","C","IPP5","Italian","L2"
"4547",101,"expletive_test","17","7","filler","neg","adj","AO","C","INF7","Italian","L2"
"4548",101,"expletive_test","83","2","test","pos","adj","AO","C","IAP2","Italian","L2"
"4549",101,"expletive_test","74","23","filler","pos","adj","AO","C","INF23","Italian","L2"
"4550",101,"expletive_test","90","15","filler","pos","adj","TO","C","INF15","Italian","L2"
"4551",101,"expletive_test","36","3","filler","neg","adj","TO","C","INF3","Italian","L2"
"4552",101,"expletive_test","26","10","filler","neg","adj","AO","C","INF10","Italian","L2"
"4553",101,"expletive_test","76","20","filler","pos","adj","AO","C","INF20","Italian","L2"
"4554",101,"expletive_test","73","7","test","neg","adj","TO","C","IAN7","Italian","L2"
"4555",101,"expletive_test","32","9","test","pos","adj","NEU","C","IAP9","Italian","L2"
"4556",101,"expletive_test","85","14","filler","pos","adj","TO","C","INF14","Italian","L2"
"4557",101,"expletive_test","61","6","test","pos","adj","NEU","C","IAP6","Italian","L2"
"4558",101,"expletive_test","84","8","test","pos","pej","AO","C","IPP8","Italian","L2"
"4559",101,"expletive_test","86","3","test","pos","adj","NEU","C","IAP3","Italian","L2"
"4560",101,"expletive_test","85","1","test","pos","pej","TO","C","IPP1","Italian","L2"
"4561",247,"expletive_test","99","15","filler","pos","adj","TO","B","INF15","Italian","L2"
"4562",247,"expletive_test","0","1","test","neg","adj","TO","B","IAN1","Italian","L2"
"4563",247,"expletive_test","99","4","test","pos","pej","TO","B","IPP4","Italian","L2"
"4564",247,"expletive_test","99","8","test","pos","pej","AO","B","IPP8","Italian","L2"
"4565",247,"expletive_test","0","8","test","neg","adj","AO","B","IAN8","Italian","L2"
"4566",247,"expletive_test","99","2","test","pos","adj","AO","B","IAP2","Italian","L2"
"4567",247,"expletive_test","0","8","filler","neg","adj","AO","B","INF8","Italian","L2"
"4568",247,"expletive_test","0","4","filler","neg","adj","TO","B","INF4","Italian","L2"
"4569",247,"expletive_test","86","19","filler","pos","adj","AO","B","INF19","Italian","L2"
"4570",247,"expletive_test","0","12","filler","neg","adj","AO","B","INF12","Italian","L2"
"4571",247,"expletive_test","99","21","filler","pos","adj","AO","B","INF21","Italian","L2"
"4572",247,"expletive_test","99","2","test","pos","pej","AO","B","IPP2","Italian","L2"
"4573",247,"expletive_test","0","8","test","neg","pej","AO","B","IPN8","Italian","L2"
"4574",247,"expletive_test","99","6","test","pos","pej","NEU","B","IPP6","Italian","L2"
"4575",247,"expletive_test","0","3","test","neg","pej","NEU","B","IPN3","Italian","L2"
"4576",247,"expletive_test","99","13","filler","pos","adj","TO","B","INF13","Italian","L2"
"4577",247,"expletive_test","0","9","test","neg","adj","NEU","B","IAN9","Italian","L2"
"4578",247,"expletive_test","0","10","filler","neg","adj","AO","B","INF10","Italian","L2"
"4579",247,"expletive_test","99","1","filler","neg","adj","TO","B","ITN1","Italian","L2"
"4580",247,"expletive_test","99","1","test","pos","pej","TO","B","IPP1","Italian","L2"
"4581",247,"expletive_test","99","9","filler","neg","adj","AO","B","INF9","Italian","L2"
"4582",247,"expletive_test","0","4","test","neg","pej","TO","B","IPN4","Italian","L2"
"4583",247,"expletive_test","0","5","filler","neg","adj","TO","B","INF5","Italian","L2"
"4584",247,"expletive_test","0","7","filler","neg","adj","AO","B","INF7","Italian","L2"
"4585",247,"expletive_test","0","4","test","pos","adj","TO","B","IAP4","Italian","L2"
"4586",247,"expletive_test","99","8","test","pos","adj","AO","B","IAP8","Italian","L2"
"4587",247,"expletive_test","0","9","test","neg","pej","NEU","B","IPN9","Italian","L2"
"4588",247,"expletive_test","99","24","filler","pos","adj","AO","B","INF24","Italian","L2"
"4589",247,"expletive_test","99","1","test","pos","adj","TO","B","IAP1","Italian","L2"
"4590",247,"expletive_test","0","7","test","neg","pej","TO","B","IPN7","Italian","L2"
"4591",247,"expletive_test","99","3","test","pos","adj","NEU","B","IAP3","Italian","L2"
"4592",247,"expletive_test","0","5","test","neg","pej","AO","B","IPN5","Italian","L2"
"4593",247,"expletive_test","0","2","filler","neg","adj","TO","B","INF2","Italian","L2"
"4594",247,"expletive_test","99","3","test","pos","pej","NEU","B","IPP3","Italian","L2"
"4595",247,"expletive_test","99","7","test","pos","adj","TO","B","IAP7","Italian","L2"
"4596",247,"expletive_test","99","7","test","neg","adj","TO","B","IAN7","Italian","L2"
"4597",247,"expletive_test","0","5","test","neg","adj","AO","B","IAN5","Italian","L2"
"4598",247,"expletive_test","0","3","test","neg","adj","NEU","B","IAN3","Italian","L2"
"4599",247,"expletive_test","0","2","test","neg","adj","AO","B","IAN2","Italian","L2"
"4600",247,"expletive_test","99","9","test","pos","adj","NEU","B","IAP9","Italian","L2"
"4601",247,"expletive_test","0","2","test","neg","pej","AO","B","IPN2","Italian","L2"
"4602",247,"expletive_test","0","3","filler","neg","adj","TO","B","INF3","Italian","L2"
"4603",247,"expletive_test","0","6","filler","neg","adj","TO","B","INF6","Italian","L2"
"4604",247,"expletive_test","99","5","test","pos","pej","AO","B","IPP5","Italian","L2"
"4605",247,"expletive_test","0","11","filler","neg","adj","AO","B","INF11","Italian","L2"
"4606",247,"expletive_test","99","17","filler","pos","adj","TO","B","INF17","Italian","L2"
"4607",247,"expletive_test","99","22","filler","pos","adj","AO","B","INF22","Italian","L2"
"4608",247,"expletive_test","0","6","test","neg","adj","NEU","B","IAN6","Italian","L2"
"4609",247,"expletive_test","99","20","filler","pos","adj","AO","B","INF20","Italian","L2"
"4610",247,"expletive_test","0","4","test","neg","adj","TO","B","IAN4","Italian","L2"
"4611",247,"expletive_test","0","6","test","neg","pej","NEU","B","IPN6","Italian","L2"
"4612",247,"expletive_test","99","14","filler","pos","adj","TO","B","INF14","Italian","L2"
