"","X","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"8400",11880,172,"expletive_test",82,3,"test","neg","adj","AO","B","EAN3","English","L2"
"8401",11881,180,"expletive_test",91,6,"test","pos","pej","AO","C","EPP6","English","L2"
"8402",11882,180,"expletive_test",2,4,"test","neg","adj","NEU","C","EAN4","English","L2"
"8403",11883,180,"expletive_test",85,6,"filler","neg","adj","TO","C","ENF6","English","L2"
"8404",11884,180,"expletive_test",91,8,"test","pos","pej","TO","C","EPP8","English","L2"
"8405",11885,180,"expletive_test",0,7,"test","neg","adj","NEU","C","EAN7","English","L2"
"8406",11886,180,"expletive_test",96,5,"test","neg","pej","TO","C","EPN5","English","L2"
"8407",11887,180,"expletive_test",90,9,"filler","neg","adj","AO","C","ENF9","English","L2"
"8408",11888,180,"expletive_test",12,20,"filler","pos","adj","AO","C","ENF20","English","L2"
"8409",11889,180,"expletive_test",73,17,"filler","pos","adj","TO","C","ENF17","English","L2"
"8410",11890,180,"expletive_test",99,5,"test","pos","pej","TO","C","EPP5","English","L2"
"8411",11891,180,"expletive_test",4,4,"test","pos","adj","NEU","C","EAP4","English","L2"
"8412",11892,180,"expletive_test",16,3,"test","pos","adj","AO","C","EAP3","English","L2"
"8413",11893,180,"expletive_test",10,2,"test","neg","adj","TO","C","EAN2","English","L2"
"8414",11894,180,"expletive_test",92,8,"filler","neg","adj","AO","C","ENF8","English","L2"
"8415",11895,180,"expletive_test",99,24,"filler","pos","adj","AO","C","ENF24","English","L2"
"8416",11896,180,"expletive_test",92,14,"filler","pos","adj","TO","C","ENF14","English","L2"
"8417",11897,180,"expletive_test",2,8,"test","pos","adj","TO","C","EAP8","English","L2"
"8418",11898,180,"expletive_test",7,15,"filler","pos","adj","TO","C","ENF15","English","L2"
"8419",11899,180,"expletive_test",0,8,"test","neg","adj","TO","C","EAN8","English","L2"
"8420",11900,180,"expletive_test",0,12,"filler","neg","adj","AO","C","ENF12","English","L2"
"8421",11901,180,"expletive_test",0,6,"test","pos","adj","AO","C","EAP6","English","L2"
"8422",11902,180,"expletive_test",91,4,"test","pos","pej","NEU","C","EPP4","English","L2"
"8423",11903,180,"expletive_test",2,3,"test","neg","adj","AO","C","EAN3","English","L2"
"8424",11904,180,"expletive_test",13,5,"test","pos","adj","TO","C","EAP5","English","L2"
"8425",11905,180,"expletive_test",84,8,"test","neg","pej","TO","C","EPN8","English","L2"
"8426",11906,180,"expletive_test",5,7,"filler","neg","adj","AO","C","ENF7","English","L2"
"8427",11907,180,"expletive_test",0,1,"test","neg","pej","NEU","C","EPN1","English","L2"
"8428",11908,180,"expletive_test",91,4,"filler","neg","adj","TO","C","ENF4","English","L2"
"8429",11909,180,"expletive_test",76,7,"test","pos","adj","NEU","C","EAP7","English","L2"
"8430",11910,180,"expletive_test",0,11,"filler","neg","adj","AO","C","ENF11","English","L2"
"8431",11911,180,"expletive_test",0,2,"filler","neg","adj","TO","C","ENF2","English","L2"
"8432",11912,180,"expletive_test",27,7,"test","pos","pej","NEU","C","EPP7","English","L2"
"8433",11913,180,"expletive_test",27,21,"filler","pos","adj","AO","C","ENF21","English","L2"
"8434",11914,180,"expletive_test",12,10,"filler","neg","adj","AO","C","ENF10","English","L2"
"8435",11915,180,"expletive_test",80,2,"test","neg","pej","TO","C","EPN2","English","L2"
"8436",11916,180,"expletive_test",90,3,"filler","neg","adj","TO","C","ENF3","English","L2"
"8437",11917,180,"expletive_test",0,22,"filler","pos","adj","AO","C","ENF22","English","L2"
"8438",11918,180,"expletive_test",0,1,"test","pos","adj","NEU","C","EAP1","English","L2"
"8439",11919,180,"expletive_test",0,1,"test","neg","adj","NEU","C","EAN1","English","L2"
"8440",11920,180,"expletive_test",22,1,"filler","neg","adj","TO","C","ENF1","English","L2"
"8441",11921,180,"expletive_test",13,7,"test","neg","pej","NEU","C","EPN7","English","L2"
"8442",11922,180,"expletive_test",6,1,"test","pos","pej","NEU","C","EPP1","English","L2"
"8443",11923,180,"expletive_test",12,23,"filler","pos","adj","AO","C","ENF23","English","L2"
"8444",11924,180,"expletive_test",96,3,"test","neg","pej","AO","C","EPN3","English","L2"
"8445",11925,180,"expletive_test",3,5,"filler","neg","adj","TO","C","ENF5","English","L2"
"8446",11926,180,"expletive_test",7,9,"test","neg","adj","AO","C","EAN9","English","L2"
"8447",11927,180,"expletive_test",0,4,"test","neg","pej","NEU","C","EPN4","English","L2"
"8448",11928,180,"expletive_test",92,2,"test","pos","adj","TO","C","EAP2","English","L2"
"8449",11929,180,"expletive_test",98,3,"test","pos","pej","AO","C","EPP3","English","L2"
"8450",11930,180,"expletive_test",18,6,"test","neg","adj","AO","C","EAN6","English","L2"
"8451",11931,180,"expletive_test",70,9,"test","pos","pej","AO","C","EPP9","English","L2"
"8452",11932,180,"expletive_test",28,16,"filler","pos","adj","TO","C","ENF16","English","L2"
"8453",11933,180,"expletive_test",3,18,"filler","pos","adj","TO","C","ENF18","English","L2"
"8454",11934,180,"expletive_test",27,5,"test","neg","adj","TO","C","EAN5","English","L2"
"8455",11935,180,"expletive_test",95,2,"test","pos","pej","TO","C","EPP2","English","L2"
"8456",11936,180,"expletive_test",18,6,"test","neg","pej","AO","C","EPN6","English","L2"
"8457",11937,180,"expletive_test",95,13,"filler","pos","adj","TO","C","ENF13","English","L2"
"8458",11938,180,"expletive_test",13,9,"test","pos","adj","AO","C","EAP9","English","L2"
"8459",11939,180,"expletive_test",83,9,"test","neg","pej","AO","C","EPN9","English","L2"
"8460",11940,180,"expletive_test",99,19,"filler","pos","adj","AO","C","ENF19","English","L2"
"8461",11941,79,"expletive_test",15,19,"filler","pos","adj","AO","A","ENF19","English","L2"
"8462",11942,79,"expletive_test",12,8,"test","pos","adj","AO","A","EAP8","English","L2"
"8463",11943,79,"expletive_test",86,8,"test","neg","pej","AO","A","EPN8","English","L2"
"8464",11944,79,"expletive_test",93,1,"test","neg","pej","TO","A","EPN1","English","L2"
"8465",11945,79,"expletive_test",32,13,"filler","pos","adj","TO","A","ENF13","English","L2"
"8466",11946,79,"expletive_test",92,5,"test","neg","pej","AO","A","EPN5","English","L2"
"8467",11947,79,"expletive_test",20,3,"test","neg","adj","NEU","A","EAN3","English","L2"
"8468",11948,79,"expletive_test",90,2,"test","neg","pej","AO","A","EPN2","English","L2"
"8469",11949,79,"expletive_test",54,4,"filler","neg","adj","TO","A","ENF4","English","L2"
"8470",11950,79,"expletive_test",36,10,"filler","neg","adj","AO","A","ENF10","English","L2"
"8471",11951,79,"expletive_test",48,4,"test","neg","adj","TO","A","EAN4","English","L2"
"8472",11952,79,"expletive_test",49,9,"test","pos","pej","NEU","A","EPP9","English","L2"
"8473",11953,79,"expletive_test",51,7,"filler","neg","adj","AO","A","ENF7","English","L2"
"8474",11954,79,"expletive_test",17,9,"test","neg","pej","NEU","A","EPN9","English","L2"
"8475",11955,79,"expletive_test",67,8,"test","neg","adj","AO","A","EAN8","English","L2"
"8476",11956,79,"expletive_test",48,1,"test","neg","adj","TO","A","EAN1","English","L2"
"8477",11957,79,"expletive_test",68,9,"filler","neg","adj","AO","A","ENF9","English","L2"
"8478",11958,79,"expletive_test",88,18,"filler","pos","adj","TO","A","ENF18","English","L2"
"8479",11959,79,"expletive_test",28,12,"filler","neg","adj","AO","A","ENF12","English","L2"
"8480",11960,79,"expletive_test",78,4,"test","neg","pej","TO","A","EPN4","English","L2"
"8481",11961,79,"expletive_test",0,22,"filler","pos","adj","AO","A","ENF22","English","L2"
"8482",11962,79,"expletive_test",33,11,"filler","neg","adj","AO","A","ENF11","English","L2"
"8483",11963,79,"expletive_test",13,24,"filler","pos","adj","AO","A","ENF24","English","L2"
"8484",11964,79,"expletive_test",38,2,"test","neg","adj","AO","A","EAN2","English","L2"
"8485",11965,79,"expletive_test",15,17,"filler","pos","adj","TO","A","ENF17","English","L2"
"8486",11966,79,"expletive_test",48,6,"test","pos","adj","NEU","A","EAP6","English","L2"
"8487",11967,79,"expletive_test",10,9,"test","pos","adj","NEU","A","EAP9","English","L2"
"8488",11968,79,"expletive_test",71,2,"test","pos","adj","AO","A","EAP2","English","L2"
"8489",11969,79,"expletive_test",91,5,"test","pos","pej","AO","A","EPP5","English","L2"
"8490",11970,79,"expletive_test",26,3,"test","pos","adj","NEU","A","EAP3","English","L2"
"8491",11971,79,"expletive_test",53,5,"test","pos","adj","AO","A","EAP5","English","L2"
"8492",11972,79,"expletive_test",82,5,"test","neg","adj","AO","A","EAN5","English","L2"
"8493",11973,79,"expletive_test",86,7,"test","neg","pej","TO","A","EPN7","English","L2"
"8494",11974,79,"expletive_test",80,8,"filler","neg","adj","AO","A","ENF8","English","L2"
"8495",11975,79,"expletive_test",59,16,"filler","pos","adj","TO","A","ENF16","English","L2"
"8496",11976,79,"expletive_test",83,3,"filler","neg","adj","TO","A","ENF3","English","L2"
"8497",11977,79,"expletive_test",31,4,"test","pos","adj","TO","A","EAP4","English","L2"
"8498",11978,79,"expletive_test",63,21,"filler","pos","adj","AO","A","ENF21","English","L2"
"8499",11979,79,"expletive_test",60,5,"filler","neg","adj","TO","A","ENF5","English","L2"
"8500",11980,79,"expletive_test",99,1,"test","pos","adj","TO","A","EAP1","English","L2"
"8501",11981,79,"expletive_test",93,4,"test","pos","pej","TO","A","EPP4","English","L2"
"8502",11982,79,"expletive_test",70,3,"test","pos","pej","NEU","A","EPP3","English","L2"
"8503",11983,79,"expletive_test",54,14,"filler","pos","adj","TO","A","ENF14","English","L2"
"8504",11984,79,"expletive_test",73,6,"test","pos","pej","NEU","A","EPP6","English","L2"
"8505",11985,79,"expletive_test",34,7,"test","neg","adj","TO","A","EAN7","English","L2"
"8506",11986,79,"expletive_test",22,9,"test","neg","adj","NEU","A","EAN9","English","L2"
"8507",11987,79,"expletive_test",0,23,"filler","pos","adj","AO","A","ENF23","English","L2"
"8508",11988,79,"expletive_test",48,6,"test","neg","pej","NEU","A","EPN6","English","L2"
"8509",11989,79,"expletive_test",47,3,"test","neg","pej","NEU","A","EPN3","English","L2"
"8510",11990,79,"expletive_test",99,1,"test","pos","pej","TO","A","EPP1","English","L2"
"8511",11991,79,"expletive_test",99,7,"test","pos","pej","TO","A","EPP7","English","L2"
"8512",11992,79,"expletive_test",27,2,"filler","neg","adj","TO","A","ENF2","English","L2"
"8513",11993,79,"expletive_test",99,2,"test","pos","pej","AO","A","EPP2","English","L2"
"8514",11994,79,"expletive_test",43,1,"filler","neg","adj","TO","A","ENF1","English","L2"
"8515",11995,79,"expletive_test",8,6,"filler","neg","adj","TO","A","ENF6","English","L2"
"8516",11996,79,"expletive_test",70,20,"filler","pos","adj","AO","A","ENF20","English","L2"
"8517",11997,79,"expletive_test",80,6,"test","neg","adj","NEU","A","EAN6","English","L2"
"8518",11998,79,"expletive_test",99,8,"test","pos","pej","AO","A","EPP8","English","L2"
"8519",11999,79,"expletive_test",52,15,"filler","pos","adj","TO","A","ENF15","English","L2"
"8520",12000,79,"expletive_test",36,7,"test","pos","adj","TO","A","EAP7","English","L2"
"8521",12001,154,"expletive_test",92,4,"test","pos","pej","TO","A","EPP4","English","L2"
"8522",12002,154,"expletive_test",0,2,"filler","neg","adj","TO","A","ENF2","English","L2"
"8523",12003,154,"expletive_test",80,2,"test","pos","pej","AO","A","EPP2","English","L2"
"8524",12004,154,"expletive_test",63,6,"test","pos","pej","NEU","A","EPP6","English","L2"
"8525",12005,154,"expletive_test",70,13,"filler","pos","adj","TO","A","ENF13","English","L2"
"8526",12006,154,"expletive_test",68,3,"test","pos","adj","NEU","A","EAP3","English","L2"
"8527",12007,154,"expletive_test",26,8,"test","neg","pej","AO","A","EPN8","English","L2"
"8528",12008,154,"expletive_test",15,9,"test","neg","pej","NEU","A","EPN9","English","L2"
"8529",12009,154,"expletive_test",40,5,"test","neg","adj","AO","A","EAN5","English","L2"
"8530",12010,154,"expletive_test",60,4,"test","pos","adj","TO","A","EAP4","English","L2"
"8531",12011,154,"expletive_test",13,2,"test","neg","adj","AO","A","EAN2","English","L2"
"8532",12012,154,"expletive_test",40,7,"test","neg","pej","TO","A","EPN7","English","L2"
"8533",12013,154,"expletive_test",82,18,"filler","pos","adj","TO","A","ENF18","English","L2"
"8534",12014,154,"expletive_test",64,20,"filler","pos","adj","AO","A","ENF20","English","L2"
"8535",12015,154,"expletive_test",83,8,"test","pos","pej","AO","A","EPP8","English","L2"
"8536",12016,154,"expletive_test",68,12,"filler","neg","adj","AO","A","ENF12","English","L2"
"8537",12017,154,"expletive_test",82,16,"filler","pos","adj","TO","A","ENF16","English","L2"
"8538",12018,154,"expletive_test",83,8,"test","pos","adj","AO","A","EAP8","English","L2"
"8539",12019,154,"expletive_test",89,1,"test","pos","pej","TO","A","EPP1","English","L2"
"8540",12020,154,"expletive_test",30,8,"filler","neg","adj","AO","A","ENF8","English","L2"
"8541",12021,154,"expletive_test",90,3,"test","pos","pej","NEU","A","EPP3","English","L2"
"8542",12022,154,"expletive_test",87,1,"test","pos","adj","TO","A","EAP1","English","L2"
"8543",12023,154,"expletive_test",86,21,"filler","pos","adj","AO","A","ENF21","English","L2"
"8544",12024,154,"expletive_test",60,9,"test","pos","adj","NEU","A","EAP9","English","L2"
"8545",12025,154,"expletive_test",6,7,"filler","neg","adj","AO","A","ENF7","English","L2"
"8546",12026,154,"expletive_test",90,22,"filler","pos","adj","AO","A","ENF22","English","L2"
"8547",12027,154,"expletive_test",89,9,"test","pos","pej","NEU","A","EPP9","English","L2"
"8548",12028,154,"expletive_test",20,4,"filler","neg","adj","TO","A","ENF4","English","L2"
"8549",12029,154,"expletive_test",68,10,"filler","neg","adj","AO","A","ENF10","English","L2"
"8550",12030,154,"expletive_test",7,3,"test","neg","pej","NEU","A","EPN3","English","L2"
"8551",12031,154,"expletive_test",84,3,"filler","neg","adj","TO","A","ENF3","English","L2"
"8552",12032,154,"expletive_test",85,5,"test","pos","adj","AO","A","EAP5","English","L2"
"8553",12033,154,"expletive_test",86,9,"filler","neg","adj","AO","A","ENF9","English","L2"
"8554",12034,154,"expletive_test",22,1,"test","neg","pej","TO","A","EPN1","English","L2"
"8555",12035,154,"expletive_test",91,15,"filler","pos","adj","TO","A","ENF15","English","L2"
"8556",12036,154,"expletive_test",64,8,"test","neg","adj","AO","A","EAN8","English","L2"
"8557",12037,154,"expletive_test",81,17,"filler","pos","adj","TO","A","ENF17","English","L2"
"8558",12038,154,"expletive_test",73,9,"test","neg","adj","NEU","A","EAN9","English","L2"
"8559",12039,154,"expletive_test",96,23,"filler","pos","adj","AO","A","ENF23","English","L2"
"8560",12040,154,"expletive_test",83,6,"test","neg","adj","NEU","A","EAN6","English","L2"
"8561",12041,154,"expletive_test",99,2,"test","pos","adj","AO","A","EAP2","English","L2"
"8562",12042,154,"expletive_test",74,3,"test","neg","adj","NEU","A","EAN3","English","L2"
"8563",12043,154,"expletive_test",0,5,"test","neg","pej","AO","A","EPN5","English","L2"
"8564",12044,154,"expletive_test",0,6,"test","neg","pej","NEU","A","EPN6","English","L2"
"8565",12045,154,"expletive_test",97,24,"filler","pos","adj","AO","A","ENF24","English","L2"
"8566",12046,154,"expletive_test",99,14,"filler","pos","adj","TO","A","ENF14","English","L2"
"8567",12047,154,"expletive_test",5,6,"filler","neg","adj","TO","A","ENF6","English","L2"
"8568",12048,154,"expletive_test",19,1,"filler","neg","adj","TO","A","ENF1","English","L2"
"8569",12049,154,"expletive_test",0,2,"test","neg","pej","AO","A","EPN2","English","L2"
"8570",12050,154,"expletive_test",98,7,"test","pos","adj","TO","A","EAP7","English","L2"
"8571",12051,154,"expletive_test",83,19,"filler","pos","adj","AO","A","ENF19","English","L2"
"8572",12052,154,"expletive_test",99,5,"test","pos","pej","AO","A","EPP5","English","L2"
"8573",12053,154,"expletive_test",15,1,"test","neg","adj","TO","A","EAN1","English","L2"
"8574",12054,154,"expletive_test",83,7,"test","neg","adj","TO","A","EAN7","English","L2"
"8575",12055,154,"expletive_test",99,7,"test","pos","pej","TO","A","EPP7","English","L2"
"8576",12056,154,"expletive_test",90,4,"test","neg","adj","TO","A","EAN4","English","L2"
"8577",12057,154,"expletive_test",0,4,"test","neg","pej","TO","A","EPN4","English","L2"
"8578",12058,154,"expletive_test",99,6,"test","pos","adj","NEU","A","EAP6","English","L2"
"8579",12059,154,"expletive_test",19,5,"filler","neg","adj","TO","A","ENF5","English","L2"
"8580",12060,154,"expletive_test",81,11,"filler","neg","adj","AO","A","ENF11","English","L2"
"8581",12061,35,"expletive_test",14,7,"test","neg","adj","NEU","B","EAN7","English","L2"
"8582",12062,35,"expletive_test",9,23,"filler","pos","adj","AO","B","ENF23","English","L2"
"8583",12063,35,"expletive_test",66,21,"filler","pos","adj","AO","B","ENF21","English","L2"
"8584",12064,35,"expletive_test",69,10,"filler","neg","adj","AO","B","ENF10","English","L2"
"8585",12065,35,"expletive_test",63,8,"test","neg","pej","TO","B","EPN8","English","L2"
"8586",12066,35,"expletive_test",90,6,"test","pos","adj","AO","B","EAP6","English","L2"
"8587",12067,35,"expletive_test",65,8,"test","neg","adj","TO","B","EAN8","English","L2"
"8588",12068,35,"expletive_test",67,24,"filler","pos","adj","AO","B","ENF24","English","L2"
"8589",12069,35,"expletive_test",64,8,"filler","neg","adj","AO","B","ENF8","English","L2"
"8590",12070,35,"expletive_test",68,11,"filler","neg","adj","AO","B","ENF11","English","L2"
"8591",12071,35,"expletive_test",92,13,"filler","pos","adj","TO","B","ENF13","English","L2"
"8592",12072,35,"expletive_test",90,1,"test","pos","adj","NEU","B","EAP1","English","L2"
"8593",12073,35,"expletive_test",65,3,"test","neg","pej","AO","B","EPN3","English","L2"
"8594",12074,35,"expletive_test",98,3,"test","pos","adj","AO","B","EAP3","English","L2"
"8595",12075,35,"expletive_test",34,5,"test","neg","adj","TO","B","EAN5","English","L2"
"8596",12076,35,"expletive_test",72,17,"filler","pos","adj","TO","B","ENF17","English","L2"
