"","Participant","Word","likert_arousal","likert_valence","Language"
"7196",34,"positive","4","7","English"
"7197",34,"loyal","2","7","English"
"7198",34,"asshole","9","1","English"
"7199",34,"rude","7","3","English"
"7200",34,"graceful","3","7","English"
"7201",34,"reliable","3","7","English"
"7202",34,"careful","3","8","English"
"7203",207,"mean","6","1","English"
"7204",207,"positive","5","8","English"
"7205",207,"rude","5","1","English"
"7206",207,"kind","6","9","English"
"7207",207,"cruel","9","1","English"
"7208",207,"indiscreet","3","7","English"
"7209",207,"lazy","5","5","English"
"7210",207,"negative","3","2","English"
"7211",207,"saint","5","7","English"
"7212",207,"wise","4","8","English"
"7213",207,"discreet","3","8","English"
"7214",207,"reliable","4","9","English"
"7215",207,"disloyal","6","2","English"
"7216",207,"bad","8","1","English"
"7217",207,"unrealiable","7","1","English"
"7218",207,"obsecene","7","1","English"
"7219",207,"sweetheart","2","9","English"
"7220",207,"loyal","4","9","English"
"7221",207,"demon","8","1","English"
"7222",207,"careful","1","9","English"
"7223",207,"patient","1","9","English"
"7224",207,"good","1","9","English"
"7225",207,"graceful","1","9","English"
"7226",207,"asshole","4","4","English"
"7227",207,"cautious","3","6","English"
"7228",207,"liar","7","2","English"
"7229",121,"graceful","2","8","English"
"7230",121,"rude","6","1","English"
"7231",121,"indiscreet","5","2","English"
"7232",121,"positive","7","7","English"
"7233",121,"careful","2","8","English"
"7234",121,"wise","2","5","English"
"7235",121,"patient","1","5","English"
"7236",121,"mean","9","1","English"
"7237",121,"disloyal","7","1","English"
"7238",121,"cruel","9","1","English"
"7239",121,"discreet","4","5","English"
"7240",121,"sweetheart","7","9","English"
"7241",121,"reliable","1","7","English"
"7242",121,"obsecene","7","2","English"
"7243",121,"bad","5","2","English"
"7244",121,"liar","9","2","English"
"7245",121,"asshole","9","3","English"
"7246",121,"unrealiable","9","1","English"
"7247",121,"negative","5","3","English"
"7248",121,"lazy","5","5","English"
"7249",121,"demon","7","2","English"
"7250",121,"good","4","7","English"
"7251",121,"loyal","2","8","English"
"7252",121,"saint","7","8","English"
"7253",121,"cautious","3","5","English"
"7254",121,"kind","3","7","English"
"7255",117,"discreet","1","5","English"
"7256",117,"sweetheart","1","7","English"
"7257",117,"careful","1","5","English"
"7258",117,"lazy","1","3","English"
"7259",117,"bad","1","3","English"
"7260",117,"reliable","1","7","English"
"7261",117,"demon","1","5","English"
"7262",117,"positive","1","6","English"
"7263",117,"cruel","2","4","English"
"7264",117,"loyal","2","7","English"
"7265",117,"asshole","4","7","English"
"7266",117,"saint","1","7","English"
"7267",117,"indiscreet","1","5","English"
"7268",117,"kind","2","7","English"
"7269",117,"good","1","6","English"
"7270",117,"unrealiable","1","2","English"
"7271",117,"mean","1","5","English"
"7272",117,"patient","1","6","English"
"7273",117,"disloyal","1","5","English"
"7274",117,"cautious","1","5","English"
"7275",117,"rude","1","5","English"
"7276",117,"graceful","1","5","English"
"7277",117,"negative","1","3","English"
"7278",117,"wise","1","7","English"
"7279",117,"liar","3","2","English"
"7280",117,"obsecene","2","4","English"
"7281",140,"good","5","7","English"
"7282",140,"patient","5","7","English"
"7283",140,"careful","6","8","English"
"7284",140,"loyal","7","9","English"
"7285",140,"unrealiable","5","2","English"
"7286",140,"saint","5","5","English"
"7287",140,"demon","5","1","English"
"7288",140,"rude","6","1","English"
"7289",140,"sweetheart","5","9","English"
"7290",140,"asshole","6","1","English"
"7291",140,"bad","6","2","English"
"7292",140,"wise","5","8","English"
"7293",140,"cautious","2","5","English"
"7294",140,"graceful","1","7","English"
"7295",140,"obsecene","7","1","English"
"7296",140,"kind","5","5","English"
"7297",140,"cruel","4","1","English"
"7298",140,"negative","5","4","English"
"7299",140,"liar","4","2","English"
"7300",140,"discreet","5","5","English"
"7301",140,"lazy","5","5","English"
"7302",140,"indiscreet","5","4","English"
"7303",140,"positive","6","7","English"
"7304",140,"mean","5","5","English"
"7305",140,"reliable","5","6","English"
"7306",140,"disloyal","5","3","English"
"7307",155,"saint","2","7","English"
"7308",155,"demon","5","2","English"
"7309",155,"cruel","5","1","English"
"7310",155,"positive","7","9","English"
"7311",155,"patient","4","9","English"
"7312",155,"obsecene","5","3","English"
"7313",155,"rude","4","3","English"
"7314",155,"mean","5","2","English"
"7315",155,"kind","7","8","English"
"7316",155,"negative","5","5","English"
"7317",155,"sweetheart","8","9","English"
"7318",155,"graceful","7","9","English"
"7319",155,"unrealiable","5","4","English"
"7320",155,"cautious","2","5","English"
"7321",155,"liar","5","4","English"
"7322",155,"discreet","5","5","English"
"7323",155,"careful","3","6","English"
"7324",155,"indiscreet","5","5","English"
"7325",155,"asshole","7","4","English"
"7326",155,"bad","5","5","English"
"7327",155,"lazy","4","5","English"
"7328",155,"reliable","5","7","English"
"7329",155,"wise","2","7","English"
"7330",155,"good","5","5","English"
"7331",155,"loyal","4","7","English"
"7332",155,"disloyal","4","5","English"
"7333",281,"cruel","7","2","English"
"7334",281,"sweetheart","3","9","English"
"7335",281,"wise","2","9","English"
"7336",281,"saint","2","7","English"
"7337",281,"indiscreet","6","5","English"
"7338",281,"good","7","7","English"
"7339",281,"liar","3","2","English"
"7340",281,"mean","8","2","English"
"7341",281,"bad","4","2","English"
"7342",281,"kind","5","7","English"
"7343",281,"patient","3","6","English"
"7344",281,"rude","4","3","English"
"7345",281,"discreet","7","5","English"
"7346",281,"careful","4","7","English"
"7347",281,"unrealiable","8","2","English"
"7348",281,"positive","3","7","English"
"7349",281,"cautious","7","8","English"
"7350",281,"loyal","7","8","English"
"7351",281,"asshole","9","1","English"
"7352",281,"graceful","1","9","English"
"7353",281,"demon","7","2","English"
"7354",281,"lazy","2","1","English"
"7355",281,"disloyal","4","1","English"
"7356",281,"reliable","6","8","English"
"7357",281,"obsecene","6","2","English"
"7358",281,"negative","6","2","English"
"7359",12,"graceful","2","8","English"
"7360",12,"lazy","6","3","English"
"7361",12,"discreet","1","7","English"
"7362",12,"unrealiable","7","2","English"
"7363",12,"cautious","3","5","English"
"7364",12,"good","2","7","English"
"7365",12,"saint","5","5","English"
"7366",12,"mean","8","2","English"
"7367",12,"cruel","9","1","English"
"7368",12,"disloyal","5","2","English"
"7369",12,"positive","2","8","English"
"7370",12,"asshole","8","2","English"
"7371",12,"wise","2","8","English"
"7372",12,"demon","4","5","English"
"7373",12,"reliable","2","8","English"
"7374",12,"negative","4","2","English"
"7375",12,"careful","3","6","English"
"7376",12,"obsecene","5","4","English"
"7377",12,"kind","2","8","English"
"7378",12,"bad","8","2","English"
"7379",12,"liar","7","1","English"
"7380",12,"patient","1","6","English"
"7381",12,"sweetheart","2","9","English"
"7382",12,"loyal","1","8","English"
"7383",12,"indiscreet","5","3","English"
"7384",12,"rude","7","2","English"
"7385",232,"cautious","5","3","English"
"7386",232,"good","8","8","English"
"7387",232,"disloyal","4","4","English"
"7388",232,"asshole","7","2","English"
"7389",232,"discreet","7","6","English"
"7390",232,"kind","2","8","English"
"7391",232,"negative","6","3","English"
"7392",232,"loyal","7","7","English"
"7393",232,"reliable","3","8","English"
"7394",232,"mean","7","3","English"
"7395",232,"bad","7","3","English"
"7396",232,"wise","7","8","English"
"7397",232,"sweetheart","8","8","English"
"7398",232,"demon","7","2","English"
"7399",232,"patient","2","8","English"
"7400",232,"saint","3","8","English"
"7401",232,"lazy","5","4","English"
"7402",232,"careful","7","8","English"
"7403",232,"unrealiable","7","3","English"
"7404",232,"cruel","7","3","English"
"7405",232,"positive","6","8","English"
"7406",232,"indiscreet","6","7","English"
"7407",232,"liar","6","3","English"
"7408",232,"graceful","7","7","English"
"7409",232,"obsecene","8","2","English"
"7410",232,"rude","7","3","English"
"7411",250,"cautious","2","8","English"
"7412",250,"mean","2","5","English"
"7413",250,"patient","2","8","English"
"7414",250,"reliable","2","9","English"
"7415",250,"obsecene","7","1","English"
"7416",250,"lazy","1","7","English"
"7417",250,"loyal","4","8","English"
"7418",250,"saint","5","7","English"
"7419",250,"bad","6","2","English"
"7420",250,"discreet","2","6","English"
"7421",250,"graceful","6","8","English"
"7422",250,"careful","3","8","English"
"7423",250,"rude","8","2","English"
"7424",250,"disloyal","7","2","English"
"7425",250,"positive","2","8","English"
"7426",250,"asshole","8","2","English"
"7427",250,"sweetheart","2","8","English"
"7428",250,"good","2","8","English"
"7429",250,"wise","2","9","English"
"7430",250,"negative","7","2","English"
"7431",250,"kind","3","8","English"
"7432",250,"demon","8","2","English"
"7433",250,"liar","8","2","English"
"7434",250,"indiscreet","7","2","English"
"7435",250,"unrealiable","8","2","English"
"7436",250,"cruel","7","1","English"
"7437",253,"graceful","3","7","English"
"7438",253,"patient","1","7","English"
"7439",253,"asshole","9","5","English"
"7440",253,"discreet","2","7","English"
"7441",253,"obsecene","8","4","English"
"7442",253,"wise","2","8","English"
"7443",253,"cautious","1","6","English"
"7444",253,"positive","7","9","English"
"7445",253,"disloyal","7","1","English"
"7446",253,"bad","8","1","English"
"7447",253,"liar","6","1","English"
"7448",253,"sweetheart","7","9","English"
"7449",253,"indiscreet","5","2","English"
"7450",253,"kind","1","9","English"
"7451",253,"good","6","9","English"
"7452",253,"saint","1","9","English"
"7453",253,"reliable","1","9","English"
"7454",253,"careful","1","9","English"
"7455",253,"unrealiable","6","1","English"
"7456",253,"rude","7","1","English"
"7457",253,"mean","5","1","English"
"7458",253,"cruel","9","1","English"
"7459",253,"demon","9","1","English"
"7460",253,"lazy","3","1","English"
"7461",253,"negative","3","1","English"
"7462",253,"loyal","5","9","English"
"7463",211,"good","7","7","English"
"7464",211,"graceful","4","6","English"
"7465",211,"rude","5","3","English"
"7466",211,"bad","5","2","English"
"7467",211,"demon","2","2","English"
"7468",211,"discreet","5","5","English"
"7469",211,"wise","3","6","English"
"7470",211,"lazy","4","3","English"
"7471",211,"cruel","5","1","English"
"7472",211,"careful","2","6","English"
"7473",211,"obsecene","5","1","English"
"7474",211,"negative","4","2","English"
"7475",211,"sweetheart","4","7","English"
"7476",211,"indiscreet","4","4","English"
"7477",211,"unrealiable","5","2","English"
"7478",211,"liar","6","1","English"
"7479",211,"cautious","2","6","English"
"7480",211,"kind","2","7","English"
"7481",211,"disloyal","5","1","English"
"7482",211,"saint","3","6","English"
"7483",211,"loyal","2","7","English"
"7484",211,"mean","5","2","English"
"7485",211,"asshole","5","1","English"
"7486",211,"patient","1","7","English"
"7487",211,"positive","5","7","English"
"7488",211,"reliable","4","7","English"
"7489",153,"saint","6","7","English"
"7490",153,"discreet","1","3","English"
"7491",153,"reliable","1","9","English"
"7492",153,"cruel","7","1","English"
"7493",153,"mean","7","2","English"
"7494",153,"liar","7","1","English"
"7495",153,"asshole","8","3","English"
"7496",153,"positive","9","9","English"
"7497",153,"unrealiable","6","2","English"
"7498",153,"disloyal","4","2","English"
"7499",153,"cautious","5","5","English"
"7500",153,"rude","8","2","English"
"7501",153,"graceful","9","9","English"
"7502",153,"wise","9","9","English"
"7503",153,"careful","2","5","English"
"7504",153,"patient","6","3","English"
"7505",153,"bad","8","2","English"
"7506",153,"sweetheart","9","9","English"
"7507",153,"loyal","1","6","English"
"7508",153,"kind","1","8","English"
"7509",153,"negative","1","5","English"
"7510",153,"good","1","7","English"
"7511",153,"indiscreet","5","2","English"
"7512",153,"obsecene","8","2","English"
"7513",153,"lazy","9","1","English"
"7514",153,"demon","6","6","English"
"7515",104,"mean","1","1","English"
"7516",104,"unrealiable","7","1","English"
"7517",104,"disloyal","7","1","English"
"7518",104,"reliable","1","9","English"
"7519",104,"sweetheart","1","9","English"
"7520",104,"lazy","3","1","English"
"7521",104,"good","3","9","English"
"7522",104,"loyal","2","9","English"
"7523",104,"asshole","7","1","English"
"7524",104,"wise","1","9","English"
"7525",104,"careful","7","9","English"
"7526",104,"discreet","2","6","English"
"7527",104,"demon","9","2","English"
"7528",104,"graceful","2","9","English"
"7529",104,"bad","7","1","English"
"7530",104,"indiscreet","7","1","English"
"7531",104,"negative","5","1","English"
"7532",104,"cruel","6","1","English"
"7533",104,"cautious","2","7","English"
"7534",104,"patient","3","7","English"
"7535",104,"obsecene","8","2","English"
"7536",104,"liar","7","1","English"
"7537",104,"kind","2","9","English"
"7538",104,"rude","2","2","English"
"7539",104,"positive","5","9","English"
"7540",104,"saint","1","7","English"
"7541",69,"saint","3","6","English"
"7542",69,"loyal","1","8","English"
"7543",69,"asshole","7","3","English"
"7544",69,"rude","5","3","English"
"7545",69,"good","1","8","English"
"7546",69,"liar","7","2","English"
"7547",69,"wise","1","7","English"
"7548",69,"careful","1","7","English"
"7549",69,"indiscreet","5","4","English"
"7550",69,"mean","6","2","English"
"7551",69,"demon","5","3","English"
"7552",69,"positive","5","8","English"
"7553",69,"cruel","7","2","English"
"7554",69,"bad","5","3","English"
"7555",69,"disloyal","5","3","English"
"7556",69,"discreet","2","6","English"
"7557",69,"reliable","1","8","English"
"7558",69,"graceful","3","7","English"
"7559",69,"negative","5","4","English"
"7560",69,"kind","1","8","English"
"7561",69,"lazy","5","5","English"
"7562",69,"obsecene","7","4","English"
"7563",69,"cautious","2","5","English"
"7564",69,"sweetheart","1","8","English"
"7565",69,"patient","1","7","English"
"7566",69,"unrealiable","7","2","English"
"7567",227,"liar","7","1","English"
"7568",227,"saint","6","9","English"
"7569",227,"obsecene","9","1","English"
"7570",227,"patient","1","8","English"
"7571",227,"unrealiable","5","3","English"
"7572",227,"good","3","7","English"
"7573",227,"rude","7","2","English"
"7574",227,"indiscreet","5","4","English"
"7575",227,"demon","5","1","English"
"7576",227,"bad","5","4","English"
"7577",227,"negative","5","3","English"
"7578",227,"reliable","5","8","English"
"7579",227,"cruel","9","1","English"
"7580",227,"positive","4","8","English"
"7581",227,"sweetheart","5","6","English"
"7582",227,"lazy","5","3","English"
"7583",227,"disloyal","8","1","English"
"7584",227,"discreet","4","5","English"
"7585",227,"kind","5","5","English"
"7586",227,"wise","5","8","English"
"7587",227,"cautious","3","5","English"
"7588",227,"loyal","4","8","English"
"7589",227,"asshole","9","1","English"
"7590",227,"graceful","7","9","English"
"7591",227,"mean","3","8","English"
"7592",227,"careful","2","9","English"
